publishedAt,authorDisplayName,textDisplay
2023-12-24T05:13:03Z,@antoisa,Arus menang pak gibran  semagat 💪💪💪💪👍👍🤲🤲
2023-12-24T04:26:52Z,@RistoRisto-wu1sf,Pak Probowo Dan pak Gibran puji Tuhan menang😇 <br>Tapi harus perhatikan kami di KALTENG Dan harus banyak lowongan kerja.  Sala 2 Kari🙏
2023-12-23T23:05:48Z,@adikeyoko5917,Yang di inginkan rakyat itu hanya kenyataan di lapangan bukan pintar2 bicaranya saja
2023-12-23T19:55:28Z,@arno5708,Prebowo
2023-12-23T11:54:31Z,@ShirahHasanah,ternyata debat Indo lebih keren dari debat mamarikong 😂. 🇮🇩🦅Garuda nih coy.
2023-12-23T04:17:08Z,@lrsrhmda2138,klau saya malu si pak anis🥲
2023-12-23T02:10:50Z,@user-yd9ed4gt4j,"Bangsa ini perlu pemimpin pintar cerdas yg utama jujur, tenang tpi tegas dan adil dlm mengambil keputusan. Menurut saya sih, surat suara kek nya bagus dua paslon aja yg di pasang, yg paslon tengah coret aja, byk pelanggaran konstitusi nya. Iya apa iyaaa????"
2023-12-23T01:46:17Z,@kura-kuralucu,"<a href=""https://www.youtube.com/watch?v=Y_zURnxXT80&amp;t=5469"">1:31:09</a> lucu juga😂"
2023-12-22T22:49:27Z,@RaripuhJL,Si aniss malah nyalahin angin🤣 nanya anggaran soal polusi malah jawab apa bae🤣 baru juga di teken masalah itu doang udh panik🤣<br><br>Udh mending golput gaada yg bener🤣
2023-12-22T22:10:30Z,@user-up5hp1gx4z,Menurut saya Anis cocok jadi motivator..
2023-12-22T20:16:51Z,@ErikMaulana576,Anak mudaa All IN PRABOWO
2023-12-22T19:46:40Z,@futihal6609,masyarakat di indonesia masih banyak pengangguran..<br>masyarakat membutuhkan pekerjaan..<br>dari yg muda sampai yg tua butuh pekerjaan..<br>gaji utk masyarakat pekerja pun di update utk di naikkan..<br>      pemimpin indonesia semoga segera mensejahterakan rakyat agar sejahtera..
2023-12-22T18:47:33Z,@sodikins1613,"Paling males dengerin no 1 ngoce, pinter ngomng doang... 😂😂😂😂"
2023-12-22T18:44:14Z,@sodikins1613,"Bpk ganjar. Tetap yg harus jadi pemimpin negara. Cerdas, anti kurupsi, kerja nya nyata. Gak banyak omong tl langsung satset"
2023-12-22T18:39:57Z,@ibnubharlymapadewa7916,pak prabowo paling semangat
2023-12-22T18:33:06Z,@sodikins1613,"No 1,cuma jago omong tp bukti kerja 0😂😂😂😂😂"
2023-12-22T17:31:11Z,@jeremitetty5659,Bukan hnya di luar pulau jawa pak yg langka pupuk???? Di jawa timur juga langka pupuk
2023-12-22T17:30:21Z,@YayanHartono-jp9ye,Salam 3 jari
2023-12-22T17:19:51Z,@dedekomalasari7031,Pilihan saya sekarang no 1. Amiin
2023-12-22T17:17:16Z,@royroyy5602,2024 all in PRABOWO GIBRAN 🎉 yg 02 kita satu server 🙏🙏
2023-12-22T17:15:43Z,@juslintopia8684,Anis semoga 2024 yess
2023-12-22T17:09:52Z,@zaskiaanggi517,Semakin yakin utk milih Pak prabowo mas gibran
2023-12-22T17:08:57Z,@nurulmaulana8708,"😂 masih sama , siapa yg ingin dibohongi pilih yg pandai merangkai kata dan janji yg tdk masuk akal..harus jadi pelajaran Pilgub Jakarta silam.. Salam NKRI"
2023-12-22T17:06:43Z,@gabysotan8439,"Senang mendengarnya, dulu rumah gratis alias dp. 0 Rp. Dan sekarang online pelayanan gratis.😢"
2023-12-22T17:06:31Z,@dedekomalasari7031,Memilih pemimpin jangan dari antek2 moruptor harus perubahan pilih no 1 Amiin
2023-12-22T17:04:41Z,@dedekomalasari7031,Perubahan no 1 Aminkan
2023-12-22T17:02:34Z,@dedekomalasari7031,Indonesia harus perubahan supaya jangan banyak yg koruptor pilih no 1 Amiiin
2023-12-22T16:51:12Z,@lislistiyono5097,Alok pk prabowo subianto kro mas gibran
2023-12-22T16:49:44Z,@gabysotan8439,Saya suka calon yang tidak menjatuhkan lawan2 debatnya.
2023-12-22T16:49:07Z,@lislistiyono5097,Iki dodadi opo eleng rayate cah
2023-12-22T16:46:57Z,@JayJanim-zd8kf,Prabowo Prabowo💪💪
2023-12-22T16:46:37Z,@rspqz3944,Prabowo Gibran menang
2023-12-22T16:42:56Z,@anggaerlangga1667,"Prabowo sekarang nga optimis seperti dl , ada apa?"
2023-12-22T16:28:32Z,@alyjamaluddin4617,Yg nonton kok pada kampungan banget ya kayak nonton hiburan aja pada berisik
2023-12-22T16:24:45Z,@banksudy7825,Betapa cerdasnya bapak anis
2023-12-22T16:24:23Z,@salahkhan6183,Pilih p3mimpin yg sopan
2023-12-22T15:39:11Z,@MariaDula-lf4vx,"No 2  harapanku,,, ❤❤❤❤❤"
2023-12-22T15:37:44Z,@user-te5df9fs6c,All in 2 dong
2023-12-22T15:35:27Z,@MariaDula-lf4vx,No 2 selalu di hati❤❤❤❤
2023-12-22T15:23:20Z,@snklm,Lucu pak Prabowo mantap
2023-12-22T15:13:32Z,@dedekramadhan1106,Aman Dari mana Pak 😂😂😂
2023-12-22T15:12:41Z,@RiskaRahma-zd9jw,☝️
2023-12-22T15:11:28Z,@HasimCimot-js5fr,Amin Amin Amin 👍👍👍👍❤️💛❤️💛❤️💛
2023-12-22T15:11:27Z,@user-bk4ci5ys5u,"No  1 <br>No  1<br>No  1<br>No  1<br>Pokoknya tetep no  1  , insyaallah akan Allah beri keadilan , aamiiin"
2023-12-22T15:10:38Z,@user-bk4ci5ys5u,Tetep no  1
